dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS
2022/03/15,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,casual,98,4.99,1.56
2022/03/15,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,casual,72,4.99,1.56
2022/03/15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,casual,60,4.99,1.56
2022/03/15,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,casual,36,4.99,1.56
2022/03/15,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,casual,32,4.99,1.56
2022/03/15,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,casual,12,4.99,1.56
2022/03/16,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,casual,8,4.99,1.56
2022/03/16,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,casual,4,4.99,1.56
2022/03/16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,casual,0,4.99,1.56
2022/03/16,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,casual,0,4.99,1.56
2022/03/16,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,casual,0,4.99,1.56
2022/03/16,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,casual,2,4.99,1.56
2022/03/16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,casual,3,4.99,1.56
2022/03/16,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,casual,13,4.99,1.56
2022/03/16,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,casual,28,4.99,1.56
2022/03/16,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0,casual,35,4.99,1.56
2022/03/16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,casual,44,4.99,1.56
2022/03/16,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0.0,casual,40,4.99,1.56
2022/03/16,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,casual,72,4.99,1.56
2022/03/16,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,casual,52,4.99,1.56
2022/03/16,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0.0,casual,56,4.99,1.56
2022/03/16,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,casual,19,4.99,1.56
2022/03/16,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0.0,casual,18,4.99,1.56
2022/03/16,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,casual,23,4.99,1.56
2022/03/16,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,casual,31,4.99,1.56
2022/03/16,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0.0,casual,23,4.99,1.56
2022/03/16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0.0,casual,31,4.99,1.56
2022/03/16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,casual,8,4.99,1.56
2022/03/16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,casual,16,4.99,1.56
2022/03/16,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,casual,22,4.99,1.56
2022/03/17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,casual,13,4.99,1.56
2022/03/17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,casual,12,4.99,1.56
2022/03/17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0,casual,10,4.99,1.56
2022/03/17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,casual,2,4.99,1.56
2022/03/17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,casual,0,4.99,1.56
2022/03/17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,casual,5,4.99,1.56
2022/03/17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,casual,1,4.99,1.56
2022/03/17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343,casual,29,4.99,1.56
2022/03/17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,casual,63,4.99,1.56
2022/03/17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,casual,104,4.99,1.56
2022/03/17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,casual,140,4.99,1.56
2022/03/17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,casual,226,4.99,1.56
2022/03/17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,casual,286,4.99,1.56
2022/03/17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,casual,286,4.99,1.56
2022/03/17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,casual,352,4.99,1.56
2022/03/17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,casual,357,4.99,1.56
2022/03/17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,casual,367,4.99,1.56
2022/03/17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,casual,291,4.99,1.56
2022/03/17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,casual,221,4.99,1.56
2022/03/17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,casual,155,4.99,1.56
2022/03/17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,casual,89,4.99,1.56
2022/03/17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,casual,54,4.99,1.56
2022/03/17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,casual,58,4.99,1.56
2022/03/17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,casual,34,4.99,1.56
2022/03/18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,casual,27,4.99,1.56
2022/03/18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,casual,25,4.99,1.56
2022/03/18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,casual,15,4.99,1.56
2022/03/18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,casual,3,4.99,1.56
2022/03/18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,casual,6,4.99,1.56
2022/03/18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,casual,0,4.99,1.56
2022/03/18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,casual,2,4.99,1.56
2022/03/18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,casual,17,4.99,1.56
2022/03/18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,casual,25,4.99,1.56
2022/03/18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,casual,65,4.99,1.56
2022/03/18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,casual,139,4.99,1.56
2022/03/18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,casual,129,4.99,1.56
2022/03/18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,casual,222,4.99,1.56
2022/03/18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,casual,198,4.99,1.56
2022/03/18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,casual,218,4.99,1.56
2022/03/18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,casual,240,4.99,1.56
2022/03/18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,casual,229,4.99,1.56
2022/03/18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,casual,233,4.99,1.56
2022/03/18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,casual,165,4.99,1.56
2022/03/18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,casual,118,4.99,1.56
2022/03/18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,casual,59,4.99,1.56
2022/03/18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,casual,44,4.99,1.56
2022/03/18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,casual,21,4.99,1.56
2022/03/18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,casual,7,4.99,1.56
2022/03/19,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,casual,4,4.99,1.56
2022/03/19,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,casual,0,4.99,1.56
2022/03/19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,casual,1,4.99,1.56
2022/03/19,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,casual,0,4.99,1.56
2022/03/19,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,casual,0,4.99,1.56
2022/03/19,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0.0,casual,0,4.99,1.56
2022/03/19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,casual,2,4.99,1.56
2022/03/19,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,casual,25,4.99,1.56
2022/03/19,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,casual,16,4.99,1.56
2022/03/19,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,casual,55,4.99,1.56
2022/03/19,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,casual,56,4.99,1.56
2022/03/19,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,casual,56,4.99,1.56
2022/03/19,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,casual,71,4.99,1.56
2022/03/19,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,casual,69,4.99,1.56
2022/03/19,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,casual,60,4.99,1.56
2022/03/19,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,casual,97,4.99,1.56
2022/03/19,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,casual,65,4.99,1.56
2022/03/19,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,casual,106,4.99,1.56
2022/03/19,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,casual,120,4.99,1.56
2022/03/19,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,casual,86,4.99,1.56
2022/03/19,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,casual,34,4.99,1.56
2022/03/19,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,casual,33,4.99,1.56
2022/03/19,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,casual,17,4.99,1.56
2022/03/19,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,casual,9,4.99,1.56
2022/03/20,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,casual,5,4.99,1.56
2022/03/20,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0.0,casual,6,4.99,1.56
2022/03/20,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,casual,2,4.99,1.56
2022/03/20,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0.0,casual,0,4.99,1.56
2022/03/20,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,casual,0,4.99,1.56
2022/03/20,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0.0,casual,0,4.99,1.56
2022/03/20,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,casual,6,4.99,1.56
2022/03/20,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,casual,3,4.99,1.56
2022/03/20,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,casual,28,4.99,1.56
2022/03/20,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,casual,41,4.99,1.56
2022/03/20,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,casual,44,4.99,1.56
2022/03/20,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,casual,74,4.99,1.56
2022/03/20,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,casual,56,4.99,1.56
2022/03/20,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,casual,77,4.99,1.56
2022/03/20,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,casual,66,4.99,1.56
2022/03/20,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,casual,67,4.99,1.56
2022/03/20,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,casual,99,4.99,1.56
2022/03/20,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,casual,108,4.99,1.56
2022/03/20,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,casual,136,4.99,1.56
2022/03/20,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,casual,75,4.99,1.56
2022/03/20,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,casual,78,4.99,1.56
2022/03/20,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,casual,38,4.99,1.56
2022/03/20,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,casual,32,4.99,1.56
2022/03/20,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0.0,casual,10,4.99,1.56
2022/03/21,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0.0,casual,4,4.99,1.56
2022/03/21,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,casual,4,4.99,1.56
2022/03/21,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,casual,2,4.99,1.56
2022/03/21,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,casual,1,4.99,1.56
2022/03/21,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,casual,0,4.99,1.56
2022/03/21,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,casual,4,4.99,1.56
2022/03/21,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,casual,10,4.99,1.56
2022/03/21,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,casual,34,4.99,1.56
2022/03/21,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,casual,33,4.99,1.56
2022/03/21,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,casual,38,4.99,1.56
2022/03/21,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,casual,30,4.99,1.56
2022/03/21,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,casual,38,4.99,1.56
2022/03/21,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,casual,58,4.99,1.56
2022/03/21,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,casual,81,4.99,1.56
2022/03/21,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,casual,74,4.99,1.56
2022/03/21,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,casual,68,4.99,1.56
2022/03/21,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,casual,91,4.99,1.56
2022/03/21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,casual,113,4.99,1.56
2022/03/21,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,casual,152,4.99,1.56
2022/03/21,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,casual,86,4.99,1.56
2022/03/21,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,casual,76,4.99,1.56
2022/03/21,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,casual,47,4.99,1.56
2022/03/21,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,casual,41,4.99,1.56
2022/03/21,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,casual,37,4.99,1.56
2022/03/22,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,casual,9,4.99,1.56
2022/03/22,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,casual,14,4.99,1.56
2022/03/22,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,casual,1,4.99,1.56
2022/03/22,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,casual,0,4.99,1.56
2022/03/22,2,1,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,casual,0,4.99,1.56
2022/03/22,2,1,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,casual,2,4.99,1.56
2022/03/22,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,casual,10,4.99,1.56
2022/03/22,2,1,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,casual,29,4.99,1.56
2022/03/22,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,casual,51,4.99,1.56
2022/03/22,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,casual,41,4.99,1.56
2022/03/22,2,1,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,casual,32,4.99,1.56
2022/03/22,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0.0,casual,53,4.99,1.56
2022/03/22,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,casual,48,4.99,1.56
2022/03/22,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,casual,83,4.99,1.56
2022/03/22,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,casual,96,4.99,1.56
2022/03/22,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,casual,102,4.99,1.56
2022/03/22,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,casual,125,4.99,1.56
2022/03/22,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,casual,154,4.99,1.56
2022/03/22,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,casual,147,4.99,1.56
2022/03/22,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,casual,117,4.99,1.56
2022/03/22,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,casual,64,4.99,1.56
2022/03/22,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,casual,66,4.99,1.56
2022/03/22,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,casual,56,4.99,1.56
2022/03/22,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,casual,34,4.99,1.56
2022/03/23,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,casual,30,4.99,1.56
2022/03/23,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,casual,18,4.99,1.56
2022/03/23,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,casual,12,4.99,1.56
2022/03/23,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,casual,4,4.99,1.56
2022/03/23,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,casual,0,4.99,1.56
2022/03/23,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,casual,5,4.99,1.56
2022/03/23,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,casual,6,4.99,1.56
2022/03/23,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,casual,28,4.99,1.56
2022/03/23,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,casual,47,4.99,1.56
2022/03/23,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,casual,75,4.99,1.56
2022/03/23,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,casual,125,4.99,1.56
2022/03/23,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,casual,131,4.99,1.56
2022/03/23,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,casual,199,4.99,1.56
2022/03/23,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,casual,172,4.99,1.56
2022/03/23,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,casual,208,4.99,1.56
2022/03/23,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,casual,191,4.99,1.56
2022/03/23,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,casual,219,4.99,1.56
2022/03/23,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,casual,264,4.99,1.56
2022/03/23,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,casual,237,4.99,1.56
2022/03/23,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,casual,213,4.99,1.56
2022/03/23,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,casual,117,4.99,1.56
2022/03/23,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,casual,64,4.99,1.56
2022/03/23,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,casual,53,4.99,1.56
2022/03/23,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,casual,51,4.99,1.56
2022/03/24,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,casual,45,4.99,1.56
2022/03/24,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,casual,20,4.99,1.56
2022/03/24,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,casual,14,4.99,1.56
2022/03/24,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,casual,10,4.99,1.56
2022/03/24,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,casual,1,4.99,1.56
2022/03/24,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,casual,0,4.99,1.56
2022/03/24,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,casual,4,4.99,1.56
2022/03/24,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,casual,25,4.99,1.56
2022/03/24,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,casual,41,4.99,1.56
2022/03/24,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,casual,96,4.99,1.56
2022/03/24,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,casual,148,4.99,1.56
2022/03/24,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,casual,98,4.99,1.56
2022/03/24,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,casual,61,4.99,1.56
2022/03/24,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,casual,62,4.99,1.56
2022/03/24,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,casual,63,4.99,1.56
2022/03/24,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,casual,118,4.99,1.56
2022/03/24,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,casual,49,4.99,1.56
2022/03/24,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,casual,47,4.99,1.56
2022/03/24,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,casual,27,4.99,1.56
2022/03/24,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,casual,28,4.99,1.56
2022/03/24,2,1,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,casual,31,4.99,1.56
2022/03/24,2,1,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,casual,16,4.99,1.56
2022/03/24,2,1,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,casual,12,4.99,1.56
2022/03/24,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,casual,17,4.99,1.56
2022/03/25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,casual,18,4.99,1.56
2022/03/25,2,1,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,casual,24,4.99,1.56
2022/03/25,2,1,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,casual,6,4.99,1.56
2022/03/25,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,casual,8,4.99,1.56
2022/03/25,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,casual,1,4.99,1.56
2022/03/25,2,1,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,casual,0,4.99,1.56
2022/03/25,2,1,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,casual,5,4.99,1.56
2022/03/25,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,casual,14,4.99,1.56
2022/03/25,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,casual,21,4.99,1.56
2022/03/25,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,casual,26,4.99,1.56
2022/03/25,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,casual,78,4.99,1.56
2022/03/25,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,casual,106,4.99,1.56
2022/03/25,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,casual,122,4.99,1.56
2022/03/25,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,casual,110,4.99,1.56
2022/03/25,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,casual,123,4.99,1.56
2022/03/25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,casual,139,4.99,1.56
2022/03/25,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,casual,153,4.99,1.56
2022/03/25,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,casual,146,4.99,1.56
2022/03/25,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,casual,202,4.99,1.56
2022/03/25,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,casual,114,4.99,1.56
2022/03/25,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,casual,63,4.99,1.56
2022/03/25,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,casual,25,4.99,1.56
2022/03/25,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,casual,19,4.99,1.56
2022/03/25,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,casual,9,4.99,1.56
2022/03/26,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,casual,10,4.99,1.56
2022/03/26,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,casual,18,4.99,1.56
2022/03/26,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,casual,14,4.99,1.56
2022/03/26,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,casual,0,4.99,1.56
2022/03/26,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,casual,0,4.99,1.56
2022/03/26,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,casual,0,4.99,1.56
2022/03/26,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,casual,7,4.99,1.56
2022/03/26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,casual,15,4.99,1.56
2022/03/26,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,casual,32,4.99,1.56
2022/03/26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,casual,37,4.99,1.56
2022/03/26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,casual,55,4.99,1.56
2022/03/26,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,casual,47,4.99,1.56
2022/03/26,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,casual,63,4.99,1.56
